ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,date_id,product_id,customer_id,status_id,size_id
10153,29,88.74,9,2573.46,265,40,23,0,0
10165,50,100.0,1,5344.5,289,40,26,0,1
10177,29,100.0,11,3070.52,305,40,76,0,1
10185,49,80.67,11,3952.83,312,40,50,0,1
10196,35,100.0,3,3564.75,324,40,34,0,1
10208,48,100.0,11,5614.56,361,40,30,0,1
10221,23,80.67,5,1855.41,408,40,56,0,0
10232,48,95.8,8,4598.4,439,40,59,0,1
10248,42,100.0,14,5082.42,487,40,0,3,1
10273,47,100.0,15,5450.59,562,40,56,0,1
10282,36,100.0,3,4174.92,592,40,39,0,1
10293,22,100.0,6,2418.24,612,40,36,0,0
10306,40,91.76,11,3670.4,647,40,77,0,1
10314,23,100.0,3,2481.7,655,40,78,0,0
10326,32,100.0,6,3807.68,673,40,24,0,1
10336,21,100.0,7,2230.41,684,40,62,0,0
10350,41,93.04,2,3814.64,696,40,23,0,1
10372,25,84.71,5,2117.75,751,40,35,0,0
10383,26,100.0,12,3340.48,778,40,23,0,1
10396,24,89.75,4,2154.0,807,40,39,0,0
10414,48,100.0,14,5808.48,851,40,58,4,1
10108,26,68.35,9,1777.1,56,41,66,0,0
10122,21,73.17,13,1536.57,122,41,67,0,0
10135,45,78.0,10,3510.0,177,41,39,0,1
10147,36,86.04,10,3097.44,242,41,41,0,1
10159,21,81.21,5,1705.41,277,41,4,0,0
10169,32,70.76,5,2264.32,302,41,42,0,0
10181,30,82.82,17,2484.6,310,41,7,0,0
10191,36,94.88,6,3415.68,318,41,68,0,1
10203,33,86.04,11,2839.32,330,41,23,0,0
10211,35,78.0,5,2730.0,374,41,9,0,0
10225,37,95.69,12,3540.53,412,41,69,0,1
10238,41,73.17,6,2999.97,459,41,48,0,0
10252,20,76.39,2,1527.8,506,41,9,0,0
10265,45,86.84,2,3907.8,543,41,87,0,1
10276,38,69.96,6,2658.48,574,41,71,0,0
10287,43,70.76,15,3042.68,602,41,69,0,1
10300,49,78.8,8,3861.2,271,41,72,0,1
10310,27,80.41,13,2171.07,649,41,68,0,0
10319,46,73.98,1,3403.08,667,41,79,0,1
10329,38,59.1,10,2245.8,679,41,0,0,0
10342,25,66.74,5,1668.5,688,41,10,0,0
10363,46,60.3,10,2773.8,731,41,73,0,0
10378,22,100.0,4,2464.0,766,41,23,0,0
10390,40,100.0,9,5491.6,788,41,39,0,1
10103,46,100.0,16,4791.82,23,42,17,0,1
10111,39,100.0,4,4178.85,78,42,8,0,1
10126,38,82.34,16,3128.92,142,42,25,0,1
10139,30,100.0,5,3095.4,191,42,20,0,1
10149,42,94.25,2,3958.5,249,42,82,0,1
10163,43,100.0,6,4991.44,287,42,27,0,1
10173,29,95.24,4,2761.96,303,42,86,0,0
10182,33,86.31,1,2848.23,310,42,39,0,0
10193,32,79.37,5,2539.84,319,42,87,0,0
10206,28,87.3,11,2444.4,333,42,31,0,0
10215,41,100.0,8,4555.92,388,42,32,0,1
10227,33,100.0,1,3666.96,421,42,30,0,1
10244,36,84.33,5,3035.88,479,42,23,0,1
10257,26,89.29,5,2321.54,525,42,61,0,0
10280,34,100.0,7,3474.46,589,42,36,0,1
10290,26,96.23,2,2501.98,610,42,91,0,0
10304,38,100.0,11,3958.46,644,42,38,0,1
10312,33,100.0,8,3535.95,654,42,39,0,1
10323,33,91.27,2,3011.91,669,42,72,0,1
10333,46,100.0,2,11336.7,682,42,8,0,2
10347,26,100.0,12,2656.94,693,42,10,0,0
10357,25,100.0,3,2604.25,704,42,39,0,0
10369,45,73.08,4,3288.6,745,42,41,0,1
10382,50,100.0,7,8935.5,773,42,39,0,2
10392,36,100.0,1,4035.96,794,42,63,0,1
10423,21,89.29,5,1875.09,875,42,56,2,0
10108,29,100.0,8,4049.56,56,43,66,0,1
10122,21,100.0,12,2469.39,122,43,67,0,0
10135,42,100.0,9,5432.7,177,43,39,0,1
10147,37,100.0,9,4405.22,242,43,41,0,1
10159,25,100.0,4,3638.0,277,43,4,0,1
10169,36,100.0,4,4444.92,302,43,42,0,1
10181,22,100.0,16,3395.48,310,43,7,0,1
10191,23,100.0,5,3414.58,318,43,68,0,1
10203,32,100.0,10,5127.04,330,43,23,0,1
10211,28,100.0,4,3745.28,374,43,9,0,1
10225,27,100.0,11,4564.08,412,43,69,0,1
10238,49,100.0,5,6554.24,459,43,48,0,1
10252,41,100.0,1,6749.83,506,43,9,0,1
10265,49,100.0,1,8427.02,543,43,87,0,2
10276,30,100.0,5,3924.6,574,43,71,0,1
10287,40,100.0,14,6761.6,602,43,69,0,1
10300,23,100.0,7,3786.49,271,43,72,0,1
10310,49,100.0,12,6266.12,649,43,68,0,1
10320,25,100.0,5,3491.0,667,43,24,0,1
10330,37,100.0,3,4405.22,680,43,66,0,1
10342,55,100.0,7,6548.3,688,43,10,0,1
10355,23,100.0,7,3177.91,701,43,23,0,1
10363,24,100.0,11,4142.64,731,43,73,0,1
10378,43,96.49,10,4149.07,766,43,23,0,1
10390,50,100.0,1,7397.0,788,43,39,0,2
10109,47,100.0,2,6241.6,63,44,45,0,1
10123,34,100.0,4,5331.88,134,44,46,0,1
10137,31,100.0,4,5124.3,185,44,1,0,1
10148,28,100.0,11,3639.44,248,44,42,0,1
10161,36,100.0,10,5544.0,284,44,78,0,1
10172,48,100.0,8,5493.12,303,44,13,0,1
10181,39,100.0,4,5785.26,310,44,7,0,1
10192,45,100.0,9,5340.6,318,44,40,0,1
10204,35,100.0,15,5735.8,330,44,74,0,1
10212,45,100.0,8,6357.6,375,44,23,0,1
10226,46,100.0,6,7343.9,416,44,55,0,2
10240,37,100.0,1,5959.22,463,44,44,0,1
10253,31,100.0,3,4029.38,512,44,22,3,1
10266,33,100.0,4,5035.14,547,44,70,0,1
10278,31,100.0,4,4116.8,578,44,84,0,1
10287,27,100.0,2,4310.55,602,44,69,0,1
10301,39,100.0,6,6446.7,272,44,85,0,1
10311,32,100.0,11,3616.64,649,44,23,0,1
10321,28,100.0,8,4232.76,668,44,21,0,1
10331,26,67.91,12,1765.66,681,44,45,0,0
10343,44,84.88,2,3734.72,688,44,1,0,1
10367,46,100.0,6,4808.38,737,44,3,5,1
10379,32,70.83,4,2266.56,766,44,23,0,0
10406,65,100.0,1,10468.9,830,44,48,1,2
10419,43,100.0,3,5589.14,862,44,19,0,1
10108,43,67.77,12,2914.11,56,45,66,0,0
10122,35,49.74,16,1740.9,122,45,67,0,0
10135,45,50.36,13,2266.2,177,45,39,0,0
10146,47,67.14,2,3155.58,240,45,88,0,1
10159,21,64.66,8,1357.86,277,45,4,0,0
10169,38,68.39,8,2598.82,302,45,42,0,0
10180,21,50.36,3,1057.56,309,45,6,0,0
10191,43,72.74,9,3127.82,318,45,68,0,1
10211,46,54.09,8,2488.14,374,45,9,0,0
10224,38,58.44,1,2220.72,411,45,6,0,0
10237,26,52.22,1,1357.72,455,45,11,0,0
10252,31,52.84,5,1638.04,506,45,9,0,0
10264,48,54.71,3,2626.08,541,45,58,0,0
10276,33,50.36,9,1661.88,574,45,71,0,0
10286,38,57.2,1,2173.6,600,45,62,0,0
10299,39,55.95,3,2182.05,633,45,16,0,0
10310,42,67.14,16,2819.88,649,45,68,0,0
10319,44,59.06,4,2598.64,667,45,79,0,0
10330,29,69.63,2,2019.27,680,45,66,0,0
10342,26,55.95,8,1454.7,688,45,10,0,0
10355,31,53.47,1,1657.57,701,45,23,0,0
10363,32,89.12,12,2851.84,731,45,73,0,0
10378,28,100.0,9,4609.64,766,45,23,0,1
10390,36,100.0,2,5079.96,788,45,39,0,1
10403,36,52.22,1,1879.92,823,45,22,0,0
10106,41,100.0,17,4774.86,42,46,86,0,1
10119,27,99.52,8,2687.04,112,46,19,0,0
10130,33,100.0,1,3423.75,161,46,91,0,1
10143,34,100.0,12,3455.76,216,46,50,0,1
10155,29,100.0,10,3622.97,273,46,16,0,1
10167,34,100.0,6,3599.58,290,46,37,3,1
10178,48,100.0,9,5386.56,306,46,51,0,1
10186,46,100.0,6,4918.78,312,46,52,0,1
10197,22,100.0,3,2538.8,324,46,53,0,0
10209,20,100.0,5,2498.6,368,46,54,0,0
10222,45,85.75,9,3858.75,409,46,55,0,1
10249,46,100.0,5,5600.5,488,46,33,0,1
10262,34,100.0,14,4103.46,535,46,23,3,1
10273,50,85.75,1,4287.5,562,46,56,0,1
10283,46,100.0,3,5795.54,592,46,57,0,1
10296,22,84.7,12,1863.4,618,46,89,0,0
10307,48,86.81,6,4166.88,647,46,29,0,1
10316,47,86.81,14,4080.07,665,46,59,0,1
10328,34,100.0,6,3815.48,676,46,86,0,1
10338,45,100.0,2,5526.45,686,46,90,0,1
10351,20,100.0,2,3374.6,697,46,49,0,1
10373,50,60.49,6,3024.5,756,46,60,0,1
10386,22,57.55,6,1266.1,785,46,23,5,0
10398,45,100.0,17,4811.85,814,46,1,0,1
10400,58,100.0,6,7307.42,816,46,61,0,2
10415,51,100.0,5,6209.25,854,46,87,1,1
10104,38,100.0,3,5348.5,25,47,23,0,1
10117,22,100.0,12,2780.58,100,47,26,0,0
10127,25,100.0,5,3447.0,148,47,74,0,1
10142,24,100.0,15,3791.52,214,47,39,0,1
10152,35,100.0,1,4524.1,262,47,28,0,1
10165,28,100.0,6,3337.6,289,47,26,0,1
10176,36,100.0,5,5532.12,304,47,70,0,1
10185,39,100.0,16,5096.91,312,47,50,0,1
10196,27,100.0,8,4537.08,324,47,34,0,1
10207,40,100.0,1,6146.8,337,47,64,0,1
10220,50,100.0,5,8258.0,402,47,75,0,2
10230,42,100.0,3,7238.28,434,47,72,0,2
10247,48,100.0,5,6756.0,485,47,73,0,1
10272,25,100.0,5,3734.0,561,47,18,0,1
10282,31,100.0,8,4674.8,592,47,39,0,1
10292,44,100.0,2,7140.76,611,47,0,0,2
10306,23,100.0,16,3600.65,647,47,77,0,1
10314,29,100.0,8,4206.74,655,47,78,0,1
10324,49,100.0,13,5379.71,669,47,11,0,1
10337,36,100.0,3,5679.36,685,47,27,0,1
10349,34,100.0,5,4394.84,695,47,74,0,1
10358,25,100.0,13,2528.25,704,47,23,0,0
10372,48,100.0,6,7031.52,751,47,35,0,2
10383,38,100.0,1,5340.9,778,47,23,0,1
10394,37,100.0,1,6376.58,799,47,23,0,1
10413,49,100.0,5,6896.75,850,47,13,0,1
10100,22,86.51,4,1903.22,0,48,40,0,0
10110,28,89.27,8,2499.56,71,48,77,0,0
10124,36,85.59,7,3081.24,135,48,84,0,1
10148,34,100.0,1,3598.22,248,48,42,0,1
10162,39,100.0,10,3912.09,285,48,4,0,1
10173,21,75.46,14,1584.66,303,48,86,0,0
10182,36,100.0,11,3942.72,310,48,39,0,1
10193,24,97.55,15,2341.2,319,48,87,0,0
10204,29,85.59,5,2482.11,330,48,74,0,0
10213,38,94.79,1,3602.02,381,48,52,0,1
10227,34,100.0,11,3566.94,421,48,30,0,1
10241,42,90.19,3,3787.98,463,48,83,0,1
10280,35,100.0,17,3704.05,589,48,36,0,1
10288,35,80.99,6,2834.65,604,48,65,0,0
10302,38,89.27,2,3392.26,273,48,22,0,1
10311,41,81.91,1,3358.31,649,48,23,0,1
10332,50,100.0,2,7310.0,681,48,77,0,2
10344,21,100.0,4,2203.11,689,48,67,0,0
10367,43,62.72,8,2696.96,737,48,3,5,0
10380,32,100.0,1,3376.64,772,48,23,0,1
10407,6,90.19,3,541.14,837,48,61,4,0
10420,66,92.95,6,6134.7,874,48,20,2,1
10105,41,82.5,10,3382.5,36,49,48,0,1
10117,23,97.42,4,2240.66,100,49,26,0,0
10128,43,92.16,1,3962.88,151,49,23,0,1
10142,24,70.22,7,1685.28,214,49,39,0,0
10153,22,83.38,6,1834.36,265,49,23,0,0
10166,26,73.73,1,1916.98,288,49,21,0,0
10177,35,74.6,8,2611.0,305,49,76,0,0
10185,47,77.24,8,3630.28,312,49,50,0,1
10197,50,100.0,14,5090.5,324,49,53,0,1
10208,45,87.77,8,3949.65,361,49,30,0,1
10221,39,89.53,2,3491.67,408,49,56,0,1
10232,23,89.53,5,2059.19,439,49,59,0,0
10248,42,75.48,11,3170.16,487,49,0,3,1
10261,20,89.53,9,1790.6,528,49,43,0,0
10273,33,71.09,12,2345.97,562,49,56,0,0
10283,34,100.0,14,3580.88,592,49,57,0,1
10293,49,100.0,3,4946.06,612,49,36,0,1
10306,39,90.4,8,3525.6,647,49,77,0,1
10315,36,100.0,7,3602.16,662,49,14,0,1
10326,50,86.01,5,4300.5,673,49,24,0,1
10337,29,100.0,2,4498.19,685,49,27,0,1
10350,30,100.0,3,3023.1,696,49,23,0,1
10372,41,86.89,7,3562.49,751,49,35,0,1
10383,28,58.58,7,1640.24,778,49,23,0,0
10396,45,100.0,5,4739.4,807,49,39,0,1
10414,16,75.48,11,1207.68,851,49,58,4,0
10103,36,100.0,5,4228.2,23,50,17,0,1
10114,41,100.0,9,4815.45,85,50,62,0,1
10126,50,100.0,5,7083.0,142,50,25,0,2
10140,40,100.0,5,4601.2,199,50,5,0,1
10150,49,100.0,2,6467.02,256,50,26,0,1
10164,45,100.0,3,5012.55,288,50,63,5,1
10175,47,100.0,10,5121.59,304,50,49,0,1
10183,21,100.0,2,2441.04,311,50,29,0,0
10194,32,100.0,5,4262.08,323,50,30,0,1
10207,47,100.0,16,6658.02,337,50,64,0,1
10217,38,100.0,5,4509.08,394,50,65,0,1
10229,41,100.0,10,4716.23,430,50,39,0,1
10245,21,100.0,3,2390.22,484,50,34,0,0
10259,41,100.0,13,4666.62,526,50,65,0,1
10270,38,100.0,3,5383.08,560,50,20,0,1
10281,25,99.29,10,2482.25,591,50,18,0,0
10291,48,100.0,5,5288.64,611,50,37,0,1
10305,22,99.29,14,2184.38,646,50,15,0,0
10313,28,100.0,8,2881.76,655,50,31,0,0
10323,47,100.0,1,6203.06,669,50,72,0,1
10334,49,100.0,4,6763.47,683,50,24,4,1
10347,45,100.0,4,5884.65,693,50,10,0,1
10357,28,100.0,2,3559.64,704,50,39,0,1
10370,29,57.53,6,1668.37,745,50,42,0,0
10382,39,100.0,1,4890.6,773,50,39,0,1
10411,46,100.0,3,5235.72,846,50,43,0,1
10425,38,100.0,13,4325.16,876,50,14,2,1
10103,41,47.29,9,1938.89,23,51,17,0,0
10113,50,49.81,3,2490.5,79,51,39,0,0
10126,43,53.83,9,2314.69,142,51,25,0,0
10140,29,43.27,9,1254.83,199,51,5,0,0
10150,30,42.76,6,1282.8,256,51,26,0,0
10164,25,53.83,7,1345.75,288,51,63,5,0
10174,49,44.78,2,2194.22,304,51,28,0,0
10183,40,49.3,6,1972.0,311,51,29,0,0
10194,41,44.78,9,1835.98,323,51,30,0,0
10206,21,53.33,4,1119.93,333,51,31,0,0
10215,46,45.28,1,2082.88,388,51,32,0,0
10229,39,40.25,14,1569.75,430,51,39,0,0
10245,45,59.87,7,2694.15,484,51,34,0,0
10258,21,59.87,4,1257.27,526,51,35,0,0
10270,44,58.36,7,2567.84,560,51,20,0,0
10281,44,59.87,14,2634.28,591,51,18,0,0
10291,29,51.82,9,1502.78,611,51,37,0,0
10304,34,49.3,4,1676.2,644,51,38,0,0
10312,39,56.85,1,2217.15,654,51,39,0,0
10324,38,100.0,6,6832.02,669,51,11,0,1
10333,24,79.86,8,1916.64,682,51,8,0,0
10348,29,100.0,6,7110.8,665,51,25,0,2
10358,30,100.0,8,5302.8,704,51,23,0,1
10370,20,100.0,2,2730.0,745,51,42,0,0
10382,39,100.0,2,7827.3,773,51,39,0,2
10411,35,59.87,7,2095.45,846,51,43,0,0
10424,26,59.87,4,1556.62,876,51,23,2,0
10108,44,100.0,11,5565.12,56,52,66,0,1
10122,28,100.0,15,3583.16,122,52,67,0,1
10135,31,100.0,12,4705.18,177,52,39,0,1
10146,29,100.0,1,4444.54,240,52,88,0,1
10159,32,100.0,7,4618.88,277,52,4,0,1
10169,33,100.0,7,4910.4,302,52,42,0,1
10180,44,100.0,2,5565.12,309,52,6,0,1
10191,32,100.0,8,4237.76,318,52,68,0,1
10211,41,100.0,7,5673.58,374,52,9,0,1
10225,35,100.0,14,5260.15,412,52,69,0,1
10238,44,100.0,8,6350.96,459,52,48,0,1
10252,26,100.0,4,3559.4,506,52,9,0,1
10264,20,100.0,2,2410.6,541,52,58,0,0
10276,48,100.0,8,5713.92,574,52,71,0,1
10287,34,100.0,17,4300.32,602,52,69,0,1
10299,49,100.0,2,7947.31,633,52,16,0,2
10310,40,100.0,15,5356.8,649,52,68,0,1
10319,45,100.0,3,7901.1,667,52,79,0,2
10330,50,100.0,4,6101.0,680,52,66,0,1
10342,38,100.0,11,6276.46,688,52,10,0,1
10355,25,100.0,2,4203.5,701,52,23,0,1
10363,28,58.18,13,1629.04,731,52,73,0,0
10378,49,67.14,8,3289.86,766,52,23,0,1
10390,49,100.0,3,6862.94,788,52,39,0,1
10110,42,61.29,9,2574.18,71,53,77,0,0
10124,23,57.73,8,1327.79,135,53,84,0,0
10148,29,81.25,2,2356.25,248,53,42,0,0
10161,25,80.54,1,2013.5,284,53,78,0,0
10173,39,71.98,15,2807.22,303,53,86,0,0
10182,44,69.84,12,3072.96,310,53,39,0,1
10193,25,76.26,16,1906.5,319,53,87,0,0
10204,45,76.26,6,3431.7,330,53,74,0,1
10213,25,83.39,2,2084.75,381,53,52,0,0
10227,37,57.73,12,2136.01,421,53,30,0,0
10241,30,66.99,4,2009.7,463,53,83,0,0
10267,36,75.55,1,2719.8,548,53,74,0,0
10279,26,60.58,1,1575.08,581,53,23,0,0
10288,23,73.41,7,1688.43,604,53,65,0,0
10302,23,72.7,3,1672.1,273,53,22,0,0
10311,25,66.99,2,1674.75,649,53,23,0,0
10332,21,100.0,3,3472.98,681,53,77,0,1
10344,26,63.43,5,1649.18,689,53,67,0,0
10367,44,85.25,9,3751.0,737,53,3,5,1
10380,24,100.0,2,4536.0,772,53,23,0,1
10407,66,66.99,4,4421.34,837,53,61,4,1
10420,36,57.73,7,2078.28,874,53,20,2,0
10110,36,85.25,13,3069.0,71,54,77,0,1
10124,22,77.9,12,1713.8,135,54,84,0,0
10148,25,60.26,6,1506.5,248,54,42,0,0
10161,37,72.76,5,2692.12,284,54,78,0,0
10172,32,75.69,3,2422.08,303,54,13,0,0
10182,47,74.22,16,3488.34,310,54,39,0,1
10192,37,69.82,4,2583.34,318,54,40,0,0
10204,20,62.47,10,1249.4,330,54,74,0,0
10212,41,82.31,3,3374.71,375,54,23,0,1
10226,21,60.26,1,1265.46,416,54,55,0,0
10241,22,76.43,8,1681.46,463,54,83,0,0
10267,40,80.1,5,3204.0,548,54,74,0,1
10279,32,74.96,5,2398.72,581,54,23,0,0
10288,36,66.14,11,2381.04,604,54,65,0,0
10301,27,72.02,1,1944.54,272,54,85,0,0
10311,26,87.45,6,2273.7,649,54,23,0,0
10321,30,70.55,3,2116.5,668,54,21,0,0
10332,23,56.84,4,1307.32,681,54,77,0,0
10344,29,59.53,7,1726.37,689,54,67,0,0
10367,21,60.37,10,1267.77,737,54,3,5,0
10380,34,100.0,3,3441.82,772,54,23,0,1
10407,26,76.43,8,1987.18,837,54,61,4,0
10420,60,64.67,11,3880.2,874,54,20,2,1
10104,35,55.49,6,1942.15,25,55,23,0,0
10115,47,69.36,2,3259.92,88,55,27,0,1
10127,20,60.69,8,1213.8,148,55,74,0,0
10141,20,54.33,2,1086.6,207,55,73,0,0
10152,25,65.31,4,1632.75,262,55,28,0,0
10165,25,69.36,9,1734.0,289,55,26,0,0
10176,27,68.78,8,1857.06,304,55,70,0,0
10184,31,60.11,3,1863.41,312,55,81,0,0
10195,44,66.47,3,2924.68,323,55,47,0,0
10207,49,46.82,4,2294.18,337,55,64,0,0
10220,26,56.07,8,1457.82,402,55,75,0,0
10230,36,54.33,6,1955.88,434,55,72,0,0
10246,44,52.6,2,2314.4,485,55,23,0,0
10259,28,46.82,1,1310.96,526,55,65,0,0
10271,45,64.74,2,2913.3,561,55,39,0,0
10282,29,46.82,11,1357.78,592,55,39,0,0
10292,40,53.75,5,2150.0,611,55,0,0,0
10305,45,61.85,2,2783.25,646,55,15,0,0
10314,44,53.18,11,2339.92,655,55,78,0,0
10324,25,69.16,14,1729.0,669,55,11,0,0
10336,45,100.0,4,5972.4,684,55,62,0,1
10349,48,47.4,4,2275.2,695,55,74,0,0
10358,44,60.76,14,2673.44,704,55,23,0,0
10371,25,97.27,12,2431.75,748,55,39,0,0
10383,22,91.76,2,2018.72,778,55,23,0,0
10394,31,50.29,2,1558.99,799,55,23,0,0
10412,21,52.6,2,1104.6,848,55,23,0,0
10425,55,46.82,1,2575.1,876,55,14,2,0
10107,25,100.0,3,2845.75,49,56,0,0,0
10120,35,98.05,1,3431.75,113,56,10,0,1
10134,35,93.54,3,3273.9,176,56,2,0,1
10145,43,95.8,7,4119.4,231,56,3,0,1
10159,44,100.0,15,5355.68,277,56,4,0,1
10168,50,100.0,2,5747.5,295,56,5,0,1
10180,48,100.0,10,5355.36,309,56,6,0,1
10188,25,100.0,2,2535.75,316,56,7,0,0
10201,39,100.0,3,4351.23,329,56,8,0,1
10211,25,90.16,15,2254.0,374,56,9,0,0
10223,32,91.29,2,2921.28,410,56,10,0,0
10237,20,100.0,8,2299.0,455,56,11,0,0
10251,26,100.0,3,2637.18,498,56,12,0,0
10263,42,100.0,3,4307.52,539,56,13,0,1
10275,21,100.0,2,2153.76,564,56,14,0,0
10285,34,100.0,7,3716.88,599,56,15,0,1
10299,47,100.0,10,5455.76,633,56,16,0,1
10309,21,100.0,6,2650.62,648,56,17,0,0
10318,48,100.0,2,6437.28,666,56,18,0,1
10329,30,87.78,7,2633.4,679,56,0,0,0
10339,27,84.39,10,2278.53,687,56,35,0,0
10362,50,96.92,2,4846.0,730,56,5,0,1
10374,38,100.0,6,4197.1,758,56,28,0,1
10389,45,100.0,1,4597.65,787,56,37,0,1
10403,46,100.0,8,5287.7,823,56,22,0,1
10417,35,100.0,3,3550.05,858,56,23,1,1
10110,29,59.37,15,1721.73,71,57,77,0,0
10123,50,59.87,1,2993.5,134,57,46,0,0
10137,26,49.81,1,1295.06,185,57,1,0,0
10148,47,56.85,8,2671.95,248,57,42,0,0
10161,23,53.33,7,1226.59,284,57,78,0,0
10172,34,42.76,5,1453.84,303,57,13,0,0
10181,34,53.83,1,1830.22,310,57,7,0,0
10192,47,53.83,6,2530.01,318,57,40,0,0
10204,45,49.81,12,2241.45,330,57,74,0,0
10212,45,53.33,5,2399.85,375,57,23,0,0
10226,36,43.27,3,1557.72,416,57,55,0,0
10241,21,40.25,10,845.25,463,57,83,0,0
10266,28,48.3,1,1352.4,547,57,70,0,0
10278,35,45.28,1,1584.8,578,57,84,0,0
10288,50,52.32,13,2616.0,604,57,65,0,0
10301,22,51.32,3,1129.04,272,57,85,0,0
10311,45,49.3,8,2218.5,649,57,23,0,0
10321,48,42.26,5,2028.48,668,57,21,0,0
10332,20,87.96,5,1759.2,681,57,77,0,0
10343,27,36.21,6,977.67,688,57,1,0,0
10367,38,38.5,11,1463.0,737,57,3,5,0
10379,32,100.0,3,3970.56,766,57,23,0,1
10407,64,40.25,10,2576.0,837,57,61,4,0
10420,37,60.37,13,2233.69,874,57,20,2,0
10106,28,88.63,4,2481.64,42,58,86,0,0
10120,39,100.0,10,4651.53,113,58,10,0,1
10133,41,94.1,5,3858.1,172,58,23,0,1
10145,40,87.54,16,3501.6,231,58,3,0,1
10168,49,100.0,11,6433.7,295,58,5,0,1
10210,27,98.48,9,2658.96,371,58,44,0,0
10223,34,100.0,11,3608.76,410,58,10,0,1
10235,23,96.29,5,2214.67,452,58,57,0,0
10250,31,88.63,6,2747.53,491,58,61,0,0
10262,34,97.38,1,3310.92,535,58,23,3,1
10275,25,95.2,11,2380.0,564,58,14,0,0
10284,22,100.0,3,2310.88,593,58,85,0,0
10297,32,100.0,6,4061.76,619,58,75,0,1
10308,31,100.0,9,3493.7,648,58,47,0,1
10316,25,100.0,1,2872.25,665,58,59,0,0
10328,47,87.54,14,4114.38,676,58,86,0,1
10339,21,50.65,7,1063.65,687,58,35,0,0
10353,28,71.73,2,2008.44,698,58,88,0,0
10374,46,94.1,3,4328.6,758,58,28,0,1
10386,33,41.71,11,1376.43,785,58,23,5,0
10398,43,100.0,16,5552.16,814,58,1,0,1
10401,38,96.29,5,3659.02,818,58,12,4,1
10416,47,88.63,6,4165.61,855,58,70,0,1
10101,45,31.2,3,1404.0,3,59,72,0,0
10110,20,35.51,3,710.2,71,59,77,0,0
10124,45,37.84,2,1702.8,135,59,84,0,0
10149,36,33.19,7,1194.84,249,59,82,0,0
10162,37,27.22,5,1007.14,285,59,4,0,0
10173,31,31.53,9,977.43,303,59,86,0,0
10182,39,36.84,6,1436.76,310,59,39,0,0
10193,26,29.21,10,759.46,319,59,87,0,0
10205,32,37.17,5,1189.44,331,59,23,0,0
10214,20,34.19,3,683.8,385,59,25,0,0
10227,42,29.21,6,1226.82,421,59,30,0,0
10243,33,29.54,1,974.82,476,59,64,0,0
10280,20,28.88,12,577.6,589,59,36,0,0
10288,29,38.17,1,1106.93,604,59,65,0,0
10304,23,30.2,16,694.6,644,59,38,0,0
10312,39,29.54,13,1152.06,654,59,39,0,0
10322,20,100.0,3,2624.0,668,59,40,0,0
10332,45,81.91,6,3685.95,681,59,77,0,1
10344,20,35.18,6,703.6,689,59,67,0,0
10356,48,100.0,5,9720.0,703,59,2,0,2
10367,23,36.29,13,834.67,737,59,3,5,0
10380,32,70.56,4,2257.92,772,59,23,0,0
10391,33,100.0,8,8344.71,793,59,42,0,2
10409,61,29.54,1,1801.94,838,59,65,0,0
10420,45,26.88,1,1209.6,874,59,20,2,0
10107,38,83.03,7,3155.14,49,60,0,0,1
10120,34,83.79,5,2848.86,113,60,10,0,0
10134,43,83.03,7,3570.29,176,60,2,0,1
10145,47,83.03,11,3902.41,231,60,3,0,1
10158,22,67.03,1,1474.66,277,60,17,0,0
10168,29,75.41,6,2186.89,295,60,5,0,0
10180,28,68.55,14,1919.4,309,60,6,0,0
10188,40,91.4,6,3656.0,316,60,7,0,1
10201,25,73.88,7,1847.0,329,60,8,0,0
10210,30,61.7,4,1851.0,371,60,44,0,0
10223,38,69.31,6,2633.78,410,60,10,0,0
10236,36,87.6,3,3153.6,453,60,45,0,1
10250,32,87.6,1,2803.2,491,60,61,0,0
10263,37,62.46,7,2311.02,539,60,13,0,0
10275,30,79.98,6,2399.4,564,60,14,0,0
10285,39,70.08,11,2733.12,599,60,15,0,0
10297,32,65.51,1,2096.32,619,60,75,0,0
10308,47,63.22,4,2971.34,648,60,47,0,0
10318,26,86.83,6,2257.58,666,60,18,0,0
10329,37,94.43,4,3493.91,679,60,0,0,1
10340,55,79.98,8,4398.9,688,60,53,0,1
10363,21,100.0,8,3595.62,731,60,73,0,1
10375,23,100.0,9,2443.29,759,60,14,0,0
10389,49,81.4,2,3988.6,787,60,37,0,1
10402,59,87.6,3,5168.4,822,60,9,0,1
10416,32,87.6,1,2803.2,855,60,70,0,0
10105,43,100.0,9,6341.21,36,61,48,0,1
10117,41,100.0,3,5189.78,100,61,26,0,1
10129,45,100.0,9,6027.75,157,61,49,0,1
10142,33,100.0,6,3366.0,214,61,39,0,1
10153,40,100.0,5,5456.4,265,61,23,0,1
10167,33,100.0,16,3812.16,290,61,37,3,1
10177,50,100.0,7,6083.0,305,61,76,0,1
10185,30,100.0,7,3170.7,312,61,50,0,1
10197,41,100.0,13,4534.6,324,61,53,0,1
10208,35,100.0,7,4301.15,361,61,30,0,1
10221,49,100.0,1,6804.63,408,61,56,0,1
10232,46,100.0,4,5652.94,439,61,59,0,1
10248,48,100.0,10,6960.48,487,61,0,3,1
10261,36,100.0,8,4512.6,528,61,43,0,1
10273,22,100.0,11,2784.76,562,61,56,0,0
